chrom	start	end	GC	geneNum
16	57800000	57900000	0.47348	4
16	57900000	58000000	0.51412	4
16	58000000	58100000	0.52048	5
16	58100000	58200000	0.4389	6
16	58200000	58300000	0.43939	4
16	58300000	58400000	0.41888	5
16	58400000	58500000	0.48624	4
16	58500000	58600000	0.43255	9
16	58600000	58700000	0.47492	2
16	58700000	58800000	0.43657	6
16	58800000	58900000	0.40102	3
16	58900000	59000000	0.3938	1
16	59000000	59100000	0.3785	3
16	59100000	59200000	0.38218	2
16	59200000	59300000	0.38124	0
16	59300000	59400000	0.38859	0
16	59400000	59500000	0.35428	0
16	59500000	59600000	0.37643	1
16	59600000	59700000	0.3693	1
16	59700000	59800000	0.35919	1
16	59800000	59900000	0.37362	1
16	59900000	60000000	0.36464	1
16	60000000	60100000	0.36375	2
16	60100000	60200000	0.37991	0
16	60200000	60300000	0.37624	0
16	60300000	60400000	0.38279	3
16	60400000	60500000	0.35754	2
16	60500000	60600000	0.36463	1
16	60600000	60700000	0.35814	1
16	60700000	60800000	0.36309	0
16	60800000	60900000	0.34892	0
16	60900000	61000000	0.3643	1
16	61000000	61100000	0.36045	1
16	61100000	61200000	0.35854	0
16	61200000	61300000	0.35754	0
16	61300000	61400000	0.36309	0
16	61400000	61500000	0.35567	0
16	61500000	61600000	0.36711	0
16	61600000	61700000	0.35496	3
16	61700000	61800000	0.35173	2
16	61800000	61900000	0.3712	1
16	61900000	62000000	0.37693	2
16	62000000	62100000	0.38661	1
16	62100000	62200000	0.36324	1
16	62200000	62300000	0.36825	0
16	62300000	62400000	0.36873	2
16	62400000	62500000	0.36709	0
16	62500000	62600000	0.36789	1
16	62600000	62700000	0.37605	0
16	62700000	62800000	0.35987	0
16	62800000	62900000	0.35908	1
16	62900000	63000000	0.37853	0
16	63000000	63100000	0.36261	2
16	63100000	63200000	0.36824	2
16	63200000	63300000	0.35716	0
16	63300000	63400000	0.35731	4
16	63400000	63500000	0.34868	1
16	63500000	63600000	0.35309	1
16	63600000	63700000	0.37137	1
16	63700000	63800000	0.36454	2
16	63800000	63900000	0.36503	0
16	63900000	64000000	0.36225	1
16	64000000	64100000	0.36439	0
16	64100000	64200000	0.35872	1
16	64200000	64300000	0.36913	2
16	64300000	64400000	0.37732	2
16	64400000	64500000	0.36443	1
16	64500000	64600000	0.36362	1
16	64600000	64700000	0.37001	1
16	64700000	64800000	0.37613	2
16	64800000	64900000	0.38452	0
16	64900000	65000000	0.3795	2
16	65000000	65100000	0.40335	1
16	65100000	65200000	0.39442	3
16	65200000	65300000	0.40261	3
16	65300000	65400000	0.38593	2
16	65400000	65500000	0.39883	2
16	65500000	65600000	0.40619	2
16	65600000	65700000	0.42895	2
16	65700000	65800000	0.43599	0
16	65800000	65900000	0.4252	1
16	65900000	66000000	0.43278	1
16	66000000	66100000	0.43373	0
16	66100000	66200000	0.44811	0
16	66200000	66300000	0.46271	0
16	66300000	66400000	0.49788	3
16	66400000	66500000	0.49484	6
16	66500000	66600000	0.46581	12
16	66600000	66700000	0.47081	2
16	66700000	66800000	0.42887	6
16	66800000	66900000	0.47072	6
16	66900000	67000000	0.52832	9
16	67000000	67100000	0.44077	5
16	67100000	67200000	0.53169	12
16	67200000	67300000	0.54264	10
16	67300000	67400000	0.45118	6
16	67400000	67500000	0.53052	6
16	67500000	67600000	0.49888	10
16	67600000	67700000	0.50695	8
16	67700000	67800000	0.48819	4
16	67800000	67900000	0.52277	10
16	67900000	68000000	0.5462	10
16	68000000	68100000	0.46789	9
16	68100000	68200000	0.41404	5
16	68200000	68300000	0.49142	16
16	68300000	68400000	0.50834	7
16	68400000	68500000	0.47915	5
16	68500000	68600000	0.46447	4
16	68600000	68700000	0.47713	6
16	68700000	68800000	0.48443	3
16	68800000	68900000	0.43918	5
16	68900000	69000000	0.42354	4
16	69000000	69100000	0.44995	4
16	69100000	69200000	0.46704	7
16	69200000	69300000	0.42157	4
16	69300000	69400000	0.46703	12
16	69400000	69500000	0.42648	4
16	69500000	69600000	0.42104	2
16	69600000	69700000	0.3843	2
16	69700000	69800000	0.45689	9
16	69800000	69900000	0.44493	1
16	69900000	70000000	0.49716	6
16	70000000	70100000	0.43361	4
16	70100000	70200000	0.49331	3
16	70200000	70300000	0.4611	7
16	70300000	70400000	0.47743	7
16	70400000	70500000	0.51649	5
16	70500000	70600000	0.45588	5
16	70600000	70700000	0.52055	4
16	70700000	70800000	0.53185	7
16	70800000	70900000	0.43068	3
16	70900000	71000000	0.43727	1
16	71000000	71100000	0.40201	2
16	71100000	71200000	0.38464	2
16	71200000	71300000	0.3957	3
16	71300000	71400000	0.45549	3
16	71400000	71500000	0.46061	8
16	71500000	71600000	0.4315	7
16	71600000	71700000	0.43416	6
16	71700000	71800000	0.40668	6
16	71800000	71900000	0.46073	7
16	71900000	72000000	0.43321	3
16	72000000	72100000	0.45684	9
16	72100000	72200000	0.44481	2
16	72200000	72300000	0.4012	3
16	72300000	72400000	0.37102	2
16	72400000	72500000	0.35794	2
16	72500000	72600000	0.38394	2
16	72600000	72700000	0.37954	3
16	72700000	72800000	0.39616	4
16	72800000	72900000	0.4525	4
16	72900000	73000000	0.47003	2
16	73000000	73100000	0.47098	6
16	73100000	73200000	0.4458	2
16	73200000	73300000	0.42045	3
16	73300000	73400000	0.43794	2
16	73400000	73500000	0.43128	2
16	73500000	73600000	0.41496	3
16	73600000	73700000	0.38988	1
16	73700000	73800000	0.41629	2
16	73800000	73900000	0.4142	3
16	73900000	74000000	0.39404	2
16	74000000	74100000	0.39671	2
16	74100000	74200000	0.37908	2
16	74200000	74300000	0.41924	5
16	74300000	74400000	0.4735	8
16	74400000	74500000	0.47643	5
16	74500000	74600000	0.41243	2
16	74600000	74700000	0.44726	5
16	74700000	74800000	0.48019	2
16	74800000	74900000	0.43772	2
16	74900000	75000000	0.44859	2
16	75000000	75100000	0.44832	2
16	75100000	75200000	0.46171	6
16	75200000	75300000	0.54859	7
16	75300000	75400000	0.41812	3
16	75400000	75500000	0.45822	10
16	75500000	75600000	0.46699	9
16	75600000	75700000	0.43685	8
16	75700000	75800000	0.40432	4
16	75800000	75900000	0.3819	2
16	75900000	76000000	0.37615	0
16	76000000	76100000	0.35766	0
16	76100000	76200000	0.36119	1
16	76200000	76300000	0.36647	6
16	76300000	76400000	0.37683	2
16	76400000	76500000	0.35899	3
16	76500000	76600000	0.36839	3
16	76600000	76700000	0.35585	2
16	76700000	76800000	0.35854	2
16	76800000	76900000	0.37504	4
16	76900000	77000000	0.36954	1
16	77000000	77100000	0.38662	0
16	77100000	77200000	0.40413	3
16	77200000	77300000	0.41816	6
16	77300000	77400000	0.39518	1
16	77400000	77500000	0.4096	2
16	77500000	77600000	0.4128	1
16	77600000	77700000	0.41385	2
16	77700000	77800000	0.42554	4
16	77800000	77900000	0.4426	3
16	77900000	78000000	0.44106	1
16	78000000	78100000	0.43444	5
16	78100000	78200000	0.42227	3
16	78200000	78300000	0.4194	3
16	78300000	78400000	0.41795	2
16	78400000	78500000	0.41509	2
16	78500000	78600000	0.42836	5
16	78600000	78700000	0.43563	2
16	78700000	78800000	0.43341	2
16	78800000	78900000	0.41371	5
16	78900000	79000000	0.43747	3
16	79000000	79100000	0.43812	5
16	79100000	79200000	0.427	3
16	79200000	79300000	0.43696	5
16	79300000	79400000	0.4416	0
16	79400000	79500000	0.44199	0
16	79500000	79600000	0.426	2
16	79600000	79700000	0.42086	6
16	79700000	79800000	0.41497	3
16	79800000	79900000	0.41774	2
16	79900000	80000000	0.40438	0
16	80000000	80100000	0.41436	2
16	80100000	80200000	0.40368	3
16	80200000	80300000	0.40686	1
16	80300000	80400000	0.42264	1
16	80400000	80500000	0.41096	1
16	80500000	80600000	0.4192	5
16	80600000	80700000	0.4335	2
16	80700000	80800000	0.40049	2
16	80800000	80900000	0.40096	3
16	80900000	81000000	0.42554	3
16	81000000	81100000	0.43706	13
16	81100000	81200000	0.49738	3
16	81200000	81300000	0.4728	3
16	81300000	81400000	0.42591	4
16	81400000	81500000	0.50574	3
16	81500000	81600000	0.49764	3
16	81600000	81700000	0.51963	5
16	81700000	81800000	0.49455	3
16	81800000	81900000	0.47119	1
16	81900000	82000000	0.43796	4
16	82000000	82100000	0.42569	3
16	82100000	82200000	0.40295	5
16	82200000	82300000	0.41963	0
16	82300000	82400000	0.41745	0
16	82400000	82500000	0.41601	2
16	82500000	82600000	0.42529	1
16	82600000	82700000	0.44011	2
16	82700000	82800000	0.41676	3
16	82800000	82900000	0.4089	4
16	82900000	83000000	0.41402	2
16	83000000	83100000	0.40574	1
16	83100000	83200000	0.42171	1
16	83200000	83300000	0.4195	1
16	83300000	83400000	0.41449	2
16	83400000	83500000	0.42503	1
16	83500000	83600000	0.43466	2
16	83600000	83700000	0.43833	2
16	83700000	83800000	0.43362	7
16	83800000	83900000	0.45195	5
16	83900000	84000000	0.53251	5
16	84000000	84100000	0.49686	6
16	84100000	84200000	0.48686	8
16	84200000	84300000	0.4971	5
16	84300000	84400000	0.49076	3
16	84400000	84500000	0.4794	4
16	84500000	84600000	0.50284	3
16	84600000	84700000	0.49145	3
16	84700000	84800000	0.44244	1
16	84800000	84900000	0.50934	3
16	84900000	85000000	0.50878	4
16	85000000	85100000	0.5066	4
16	85100000	85200000	0.54048	4
16	85200000	85300000	0.56122	4
16	85300000	85400000	0.56423	4
16	85400000	85500000	0.5689	2
16	85500000	85600000	0.5593	3
16	85600000	85700000	0.56695	6
16	85700000	85800000	0.52155	9
16	85800000	85900000	0.48593	6
16	85900000	86000000	0.50629	7
16	86000000	86100000	0.49585	2
16	86100000	86200000	0.46116	3
16	86200000	86300000	0.4768	3
16	86300000	86400000	0.48414	3
16	86400000	86500000	0.49337	2
16	86500000	86600000	0.51387	10
16	86600000	86700000	0.47282	3
16	86700000	86800000	0.48735	3
16	86800000	86900000	0.48682	1
16	86900000	87000000	0.50346	3
16	87000000	87100000	0.47648	4
16	87100000	87200000	0.4839	2
16	87200000	87300000	0.47719	6
16	87300000	87400000	0.51274	8
16	87400000	87500000	0.48358	6
16	87500000	87600000	0.50783	2
16	87600000	87700000	0.56531	6
16	87700000	87800000	0.51636	4
16	87800000	87900000	0.55451	6
16	87900000	88000000	0.50132	3
16	88000000	88100000	0.52939	4
16	88100000	88200000	0.52298	6
16	88200000	88300000	0.52607	1
16	88300000	88400000	0.5578055780557806	2
16	88400000	88500000	0.62781	3
16	88500000	88600000	0.56511	4
16	88600000	88700000	0.57385	8
16	88700000	88800000	0.60955	9
16	88800000	88900000	0.6079	7
16	88900000	89000000	0.59962	4
16	89000000	89100000	0.57453	2
16	89100000	89200000	0.57948	6
16	89200000	89300000	0.53041	7
16	89300000	89400000	0.5107	3
16	89400000	89500000	0.49301	8
16	89500000	89600000	0.55549	5
16	89600000	89700000	0.55593	7
16	89700000	89800000	0.53628	5
16	89800000	89900000	0.53356	3
16	89900000	90000000	0.54924	9
16	90000000	90100000	0.50901	7
16	90100000	90200000	0.44091	6
16	90200000	90300000	0.42222614217675075	1
16	90300000	90338345		0
17	0	100000	0.465225	3
17	100000	200000	0.50616	4
17	200000	300000	0.53088	1
17	300000	400000	0.52849	5
17	400000	500000	0.49760618288762737	3
17	500000	600000	0.4707	4
17	600000	700000	0.45011	3
17	700000	800000	0.48344	10
17	800000	900000	0.51661	2
17	900000	1000000	0.50201	4
17	1000000	1100000	0.56753	3
17	1100000	1200000	0.54887	4
17	1200000	1300000	0.5253	4
17	1300000	1400000	0.46834	3
17	1400000	1500000	0.53044	5
17	1500000	1600000	0.52384	4
17	1600000	1700000	0.52756	6
17	1700000	1800000	0.53641	8
17	1800000	1900000	0.44729	3
17	1900000	2000000	0.53276	3
17	2000000	2100000	0.55138	15
17	2100000	2200000	0.44901	7
17	2200000	2300000	0.44018	7
17	2300000	2400000	0.52674	12
17	2400000	2500000	0.45294	4
17	2500000	2600000	0.46298	4
17	2600000	2700000	0.44786	8
17	2700000	2800000	0.54111	6
17	2800000	2900000	0.5157	1
17	2900000	3000000	0.49881	2
17	3000000	3100000	0.45544	3
17	3100000	3200000	0.41181	6
17	3200000	3300000	0.40868	5
17	3300000	3400000	0.41129	6
17	3400000	3500000	0.4003	5
17	3500000	3600000	0.51244	6
17	3600000	3700000	0.53956	12
17	3700000	3800000	0.50352	4
17	3800000	3900000	0.50972	4
17	3900000	4000000	0.54506	3
17	4000000	4100000	0.45137	2
17	4100000	4200000	0.46839	5
17	4200000	4300000	0.42559	4
17	4300000	4400000	0.445	3
17	4400000	4500000	0.51923	4
17	4500000	4600000	0.56584	6
17	4600000	4700000	0.48149	6
17	4700000	4800000	0.50624	13
17	4800000	4900000	0.52426	7
17	4900000	5000000	0.52816	17
17	5000000	5100000	0.49614	6
17	5100000	5200000	0.46419	6
17	5200000	5300000	0.46332	4
17	5300000	5400000	0.41401	3
17	5400000	5500000	0.44036	10
17	5500000	5600000	0.46931	3
17	5600000	5700000	0.46598	1
17	5700000	5800000	0.45841	4
17	5800000	5900000	0.44107	2
17	5900000	6000000	0.44701	2
17	6000000	6100000	0.48428	2
17	6100000	6200000	0.46412	2
17	6200000	6300000	0.46451	1
17	6300000	6400000	0.44608	3
17	6400000	6500000	0.52103	4
17	6500000	6600000	0.48487	3
17	6600000	6700000	0.46175	11
17	6700000	6800000	0.44654	7
17	6800000	6900000	0.4199	3
17	6900000	7000000	0.43254	7
17	7000000	7100000	0.49923	14
17	7100000	7200000	0.49545	5
17	7200000	7300000	0.53996	16
17	7300000	7400000	0.53947	12
17	7400000	7500000	0.54468	17
17	7500000	7600000	0.50717	18
17	7600000	7700000	0.49605	6
17	7700000	7800000	0.49599	4
17	7800000	7900000	0.50921	9
17	7900000	8000000	0.47819	8
17	8000000	8100000	0.51097	9
17	8100000	8200000	0.52663	14
17	8200000	8300000	0.50264	8
17	8300000	8400000	0.48977	11
17	8400000	8500000	0.45371	2
17	8500000	8600000	0.41172	4
17	8600000	8700000	0.43657	1
17	8700000	8800000	0.46138	3
17	8800000	8900000	0.48604	2
17	8900000	9000000	0.4444	3
17	9000000	9100000	0.47299	1
17	9100000	9200000	0.5027	2
17	9200000	9300000	0.50414	4
17	9300000	9400000	0.43183	2
17	9400000	9500000	0.43395	3
17	9500000	9600000	0.42066	5
17	9600000	9700000	0.43295	4
17	9700000	9800000	0.4549	4
17	9800000	9900000	0.45519	7
17	9900000	10000000	0.48939	2
17	10000000	10100000	0.47234	1
17	10100000	10200000	0.48192	1
17	10200000	10300000	0.44008	2
17	10300000	10400000	0.4457	6
17	10400000	10500000	0.3753	5
17	10500000	10600000	0.39822	5
17	10600000	10700000	0.45146	8
17	10700000	10800000	0.44657	10
17	10800000	10900000	0.45803	9
17	10900000	11000000	0.41598	0
17	11000000	11100000	0.41997	0
17	11100000	11200000	0.41368	2
17	11200000	11300000	0.44941	3
17	11300000	11400000	0.42766	1
17	11400000	11500000	0.43477	1
17	11500000	11600000	0.43395	2
17	11600000	11700000	0.42289	1
17	11700000	11800000	0.42517	1
17	11800000	11900000	0.42274	2
17	11900000	12000000	0.43388	4
17	12000000	12100000	0.3818	4
17	12100000	12200000	0.38325	2
17	12200000	12300000	0.42302	1
17	12300000	12400000	0.3959	1
17	12400000	12500000	0.39628	0
17	12500000	12600000	0.38452	2
17	12600000	12700000	0.41402	4
17	12700000	12800000	0.42415	4
17	12800000	12900000	0.40475	1
17	12900000	13000000	0.45475	6
17	13000000	13100000	0.44287	2
17	13100000	13200000	0.39403	1
17	13200000	13300000	0.38702	1
17	13300000	13400000	0.39267	1
17	13400000	13500000	0.39595	1
17	13500000	13600000	0.40482	2
17	13600000	13700000	0.39288	1
17	13700000	13800000	0.3942	1
17	13800000	13900000	0.40672	1
17	13900000	14000000	0.4226	4
17	14000000	14100000	0.40305	3
17	14100000	14200000	0.3764	2
17	14200000	14300000	0.43125	3
17	14300000	14400000	0.43934	4
17	14400000	14500000	0.40702	1
17	14500000	14600000	0.41028	0
17	14600000	14700000	0.38492	0
17	14700000	14800000	0.41379	3
17	14800000	14900000	0.38519	1
17	14900000	15000000	0.40335	2
17	15000000	15100000	0.40783	3
17	15100000	15200000	0.41688	2
17	15200000	15300000	0.42443	6
17	15300000	15400000	0.41693	5
17	15400000	15500000	0.45845	5
17	15500000	15600000	0.42672	9
17	15600000	15700000	0.45249	7
17	15700000	15800000	0.44438	15
17	15800000	15900000	0.43256	2
17	15900000	16000000	0.46899	4
17	16000000	16100000	0.40126	7
17	16100000	16200000	0.38829	3
17	16200000	16300000	0.43848	3
17	16300000	16400000	0.46475	5
17	16400000	16500000	0.52385	9
17	16500000	16600000	0.43425	3
17	16600000	16700000	0.40284	8
17	16700000	16800000	0.38522	9
17	16800000	16900000	0.51244	12
17	16900000	17000000	0.48867	4
17	17000000	17100000	0.50588	5
17	17100000	17200000	0.52149	5
17	17200000	17300000	0.47899	7
17	17300000	17400000	0.50396	2
17	17400000	17500000	0.49131	5
17	17500000	17600000	0.54974	5
17	17600000	17700000	0.5075	6
17	17700000	17800000	0.56428	4
17	17800000	17900000	0.54013	6
17	17900000	18000000	0.47672	4
17	18000000	18100000	0.4767	6
17	18100000	18200000	0.54429	5
17	18200000	18300000	0.54143	6
17	18300000	18400000	0.51056	11
17	18400000	18500000	0.49981	12
17	18500000	18600000	0.40045	6
17	18600000	18700000	0.43108	10
17	18700000	18800000	0.44181	4
17	18800000	18900000	0.42347	7
17	18900000	19000000	0.51093	7
17	19000000	19100000	0.5324	10
17	19100000	19200000	0.51089	12
17	19200000	19300000	0.48998	5
17	19300000	19400000	0.50731	7
17	19400000	19500000	0.47452	10
17	19500000	19600000	0.47652	5
17	19600000	19700000	0.42552	12
17	19700000	19800000	0.49287	6
17	19800000	19900000	0.43316	5
17	19900000	20000000	0.4269	2
17	20000000	20100000	0.42627	3
17	20100000	20200000	0.41986	4
17	20200000	20300000	0.42869	3
17	20300000	20400000	0.39666	7
17	20400000	20500000	0.46195	10
17	20500000	20600000	0.5004	17
17	20600000	20700000	0.4375	5
17	20700000	20800000	0.41679	8
17	20800000	20900000	0.40047	5
17	20900000	21000000	0.44353	9
17	21000000	21100000	0.47118	4
17	21100000	21200000	0.44763	2
17	21200000	21300000	0.53044	7
17	21300000	21400000	0.54581	2
17	21400000	21500000	0.49169	6
17	21500000	21600000	0.43199	8
17	21600000	21700000	0.46624	4
17	21700000	21800000	0.48519561815336465	2
17	21800000	21900000	0.3924566531201602	0
17	21900000	22000000	0.3893946688843174	0
17	22000000	22100000	0.4186808046156245	3
17	22100000	22200000	0.33501	1
17	22200000	22300000	0.41513	6
17	22300000	22400000	0.47944	1
17	22400000	22500000	0.45487	3
17	22500000	22600000	0.38991	14
17	22600000	22700000	0.36011	4
17	22700000	22800000	0.4109046938551171	1
17	22800000	22900000	0.41007402601916104	0
17	22900000	23000000	0.40979	0
17	23000000	23100000	0.40964	0
17	23100000	23200000	0.4098898898898899	0
17	23200000	23300000	0.40842	0
17	23300000	23400000	0.40852	0
17	23400000	23500000	0.40907	0
17	23500000	23600000	0.40921	0
17	23600000	23700000	0.40915	0
17	23700000	23800000	0.40944	0
17	23800000	23900000	0.40901	0
17	23900000	24000000	0.40839	0
17	24000000	24100000	0.40847	0
17	24100000	24200000	0.40913	0
17	24200000	24300000	0.40886	0
17	24300000	24400000	0.409	0
17	24400000	24500000	0.4094	0
17	24500000	24600000	0.40892	0
17	24600000	24700000	0.40885	0
17	24700000	24800000	0.40938	0
17	24800000	24900000	0.40918	0
17	24900000	25000000	0.40925	0
17	25000000	25100000	0.40926	0
17	25100000	25200000	0.4087	0
17	25200000	25300000	0.40921	0
17	25300000	25400000	0.40906	0
17	25400000	25500000	0.40877	0
17	25500000	25600000	0.40883	0
17	25600000	25700000	0.407957957957958	0
17	25700000	25800000	0.4087587587587588	0
17	25800000	25900000	0.40829	0
17	25900000	26000000	0.40984984984984985	0
17	26000000	26100000	0.40833	0
17	26100000	26200000	0.40914	0
17	26200000	26300000	0.40842	0
17	26300000	26400000	0.40879	0
17	26400000	26500000	0.40874	0
17	26500000	26600000	0.4060180541624875	0
17	26600000	26700000	0.3912354321828102	0
17	26700000	26800000	0.3875845400816459	0
17	26800000	26900000	0.38741819121811366	0
17	26900000	27000000	0.3943611371446423	2
17	27000000	27100000	0.40813	5
17	27100000	27200000	0.37451	1
17	27200000	27300000	0.43285	6
17	27300000	27400000	0.45583	3
17	27400000	27500000	0.48984	4
17	27500000	27600000	0.49284	2
17	27600000	27700000	0.49981	11
17	27700000	27800000	0.47029	5
17	27800000	27900000	0.4456	4
17	27900000	28000000	0.45011	2
17	28000000	28100000	0.39517	5
17	28100000	28200000	0.37422	3
17	28200000	28300000	0.47094	12
17	28300000	28400000	0.48962	16
17	28400000	28500000	0.47605	8
17	28500000	28600000	0.51241	8
17	28600000	28700000	0.47174	10
17	28700000	28800000	0.50541	17
17	28800000	28900000	0.48492	14
17	28900000	29000000	0.50228	6
17	29000000	29100000	0.50849	7
17	29100000	29200000	0.51749	3
17	29200000	29300000	0.43601	3
17	29300000	29400000	0.43873	6
17	29400000	29500000	0.4025	4
17	29500000	29600000	0.48875	8
17	29600000	29700000	0.455	8
17	29700000	29800000	0.40712	6
17	29800000	29900000	0.39744	4
17	29900000	30000000	0.39461	3
17	30000000	30100000	0.39206	6
17	30100000	30200000	0.38881	9
17	30200000	30300000	0.44416	6
17	30300000	30400000	0.41669	4
17	30400000	30500000	0.38517	2
17	30500000	30600000	0.46332	10
17	30600000	30700000	0.46989	5
17	30700000	30800000	0.45993	9
17	30800000	30900000	0.42113	9
17	30900000	31000000	0.46809	10
17	31000000	31100000	0.42873	6
17	31100000	31200000	0.38387	2
17	31200000	31300000	0.36611	2
17	31300000	31400000	0.40007	6
17	31400000	31500000	0.50988	2
17	31500000	31600000	0.51351	11
17	31600000	31700000	0.44596	1
17	31700000	31800000	0.44701	4
17	31800000	31900000	0.45412	4
17	31900000	32000000	0.42803	3
17	32000000	32100000	0.45003	8
17	32100000	32200000	0.44197	8
17	32200000	32300000	0.46109	5
17	32300000	32400000	0.43747	7
17	32400000	32500000	0.45189	11
17	32500000	32600000	0.43758	8
17	32600000	32700000	0.39973	2
17	32700000	32800000	0.38346	1
17	32800000	32900000	0.40501	3
17	32900000	33000000	0.45605	3
17	33000000	33100000	0.45682	3
17	33100000	33200000	0.45255	3
17	33200000	33300000	0.46537	1
17	33300000	33400000	0.44101	1
17	33400000	33500000	0.44114	1
17	33500000	33600000	0.45595	4
17	33600000	33700000	0.43735	6
17	33700000	33800000	0.43596	2
17	33800000	33900000	0.42948	3
17	33900000	34000000	0.44957	4
17	34000000	34100000	0.43076	6
17	34100000	34200000	0.42574	8
17	34200000	34300000	0.42829	3
17	34300000	34400000	0.41767	4
17	34400000	34500000	0.47793	1
17	34500000	34600000	0.48264	2
17	34600000	34700000	0.49512	2
17	34700000	34800000	0.47813	1
17	34800000	34900000	0.48297	1
17	34900000	35000000	0.41852	4
17	35000000	35100000	0.44057	9
17	35100000	35200000	0.47822	9
17	35200000	35300000	0.41876	3
17	35300000	35400000	0.4058	4
17	35400000	35500000	0.41249	14
17	35500000	35600000	0.41695	14
17	35600000	35700000	0.39146	1
17	35700000	35800000	0.48625	6
17	35800000	35900000	0.4411	10
17	35900000	36000000	0.44866	10
17	36000000	36100000	0.42688	8
17	36100000	36200000	0.46721	8
17	36200000	36300000	0.45019	7
17	36300000	36400000	0.46	3
17	36400000	36500000	0.49112	7
17	36500000	36600000	0.45821	5
17	36600000	36700000	0.51274	4
17	36700000	36800000	0.48377	1
17	36800000	36900000	0.50503	1
17	36900000	37000000	0.45279	6
17	37000000	37100000	0.43509	6
17	37100000	37200000	0.39968	4
17	37200000	37300000	0.39388	1
17	37300000	37400000	0.4341	3
17	37400000	37500000	0.43586	6
17	37500000	37600000	0.41516	2
17	37600000	37700000	0.4233	7
17	37700000	37800000	0.46107	2
17	37800000	37900000	0.43334	2
17	37900000	38000000	0.47006	4
17	38000000	38100000	0.466	4
17	38100000	38200000	0.45356	5
17	38200000	38300000	0.43299	3
17	38300000	38400000	0.47138	3
17	38400000	38500000	0.54965	3
17	38500000	38600000	0.54291	2
17	38600000	38700000	0.50283	3
17	38700000	38800000	0.53234	14
17	38800000	38900000	0.49988	9
17	38900000	39000000	0.44414	7
17	39000000	39100000	0.47653	8
17	39100000	39200000	0.51854	6
17	39200000	39300000	0.48253	4
17	39300000	39400000	0.43321	1
17	39400000	39500000	0.45445	4
17	39500000	39600000	0.46644	3
17	39600000	39700000	0.55097	8
17	39700000	39800000	0.49367	5
17	39800000	39900000	0.39604	4
17	39900000	40000000	0.50417	6
17	40000000	40100000	0.52685	7
17	40100000	40200000	0.48936	7
17	40200000	40300000	0.45931	2
17	40300000	40400000	0.51931	12
17	40400000	40500000	0.498	5
17	40500000	40600000	0.47527	4
17	40600000	40700000	0.40754	6
17	40700000	40800000	0.4012	6
17	40800000	40900000	0.39417	6
17	40900000	41000000	0.40769	6
17	41000000	41100000	0.39928	14
17	41100000	41200000	0.39597	12
17	41200000	41300000	0.40314	10
17	41300000	41400000	0.45157	9
17	41400000	41500000	0.47828	9
17	41500000	41600000	0.51558	8
17	41600000	41700000	0.52637	6
17	41700000	41800000	0.52923	5
17	41800000	41900000	0.50019	8
17	41900000	42000000	0.49966	4
17	42000000	42100000	0.51605	4
17	42100000	42200000	0.53315	10
17	42200000	42300000	0.45912	6
17	42300000	42400000	0.46737	2
17	42400000	42500000	0.46257	6
17	42500000	42600000	0.51011	15
17	42600000	42700000	0.50945	10
17	42700000	42800000	0.48387	11
17	42800000	42900000	0.47952	9
17	42900000	43000000	0.46605	7
17	43000000	43100000	0.46563	6
17	43100000	43200000	0.44838	8
17	43200000	43300000	0.53671	15
17	43300000	43400000	0.47695	8
17	43400000	43500000	0.4593	8
17	43500000	43600000	0.48397	2
17	43600000	43700000	0.50152	4
17	43700000	43800000	0.4788	6
17	43800000	43900000	0.49296	3
17	43900000	44000000	0.50385	8
17	44000000	44100000	0.50972	7
17	44100000	44200000	0.53111	9
17	44200000	44300000	0.52866	11
17	44300000	44400000	0.53818	12
17	44400000	44500000	0.40508	3
17	44500000	44600000	0.48824	3
17	44600000	44700000	0.44431	6
17	44700000	44800000	0.509	7
17	44800000	44900000	0.46431	6
17	44900000	45000000	0.52651	10
17	45000000	45100000	0.50062	3
17	45100000	45200000	0.52842	10
17	45200000	45300000	0.53	7
17	45300000	45400000	0.48616	5
17	45400000	45500000	0.51656	4
17	45500000	45600000	0.43701	10
17	45600000	45700000	0.47167	4
17	45700000	45800000	0.49739	5
17	45800000	45900000	0.51856	6
17	45900000	46000000	0.48869	4
17	46000000	46100000	0.43498	3
17	46100000	46200000	0.40672	2
17	46200000	46300000	0.45349	7
17	46300000	46400000	0.42431	4
17	46400000	46500000	0.38251	1
17	46500000	46600000	0.43534	6
17	46600000	46700000	0.38074	1
17	46700000	46800000	0.44992	3
17	46800000	46900000	0.51816	2
17	46900000	47000000	0.47842	9
17	47000000	47100000	0.42883	4
17	47100000	47200000	0.40529	5
17	47200000	47300000	0.46426	5
17	47300000	47400000	0.39209	4
17	47400000	47500000	0.40661	3
17	47500000	47600000	0.42421	2
17	47600000	47700000	0.44613	5
17	47700000	47800000	0.48745	2
17	47800000	47900000	0.53253	10
17	47900000	48000000	0.49935	9
17	48000000	48100000	0.48557	9
17	48100000	48200000	0.44235	6
17	48200000	48300000	0.38453	3
17	48300000	48400000	0.37446	4
17	48400000	48500000	0.43418	3
17	48500000	48600000	0.50098	11
17	48600000	48700000	0.48017	12
17	48700000	48800000	0.47679	11
17	48800000	48900000	0.46141	7
17	48900000	49000000	0.47641	10
17	49000000	49100000	0.465	6
17	49100000	49200000	0.45032	2
17	49200000	49300000	0.49262	6
17	49300000	49400000	0.43998	5
